shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
mena-eg,AlKaheraWalNas2.eg@SD,القاهرة والناس 2,REVIEW,92,0,12,14.0,14.0,0,4,100.0,0.0,100.0,eg,,EMPTY_DESC=4(33%),الناس الحلوة,زواج بالإكراه
mena-eg,AlMasriyah.eg@SD,المصرية,REVIEW,92,0,35,36.0,36.0,0,18,100.0,0.0,100.0,eg,,EMPTY_DESC=18(51%); DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,نيللي وشريهان,لن أعيش في جلباب أبي
mena-eg,AlNahar.eg@SD,النهار,REVIEW,92,0,49,44.5,44.5,0,32,100.0,6.1,100.0,eg,,EMPTY_DESC=32(65%),برنامج حكاية عقار,برنامج ما بين السطور
mena-eg,AlNaharDrama.eg@SD,النهار دراما,REVIEW,84,0,35,35.0,41.0,1,0,100.0,0.0,100.0,eg,,LOW_TITLE_DIVERSITY=17%; GAPS_GT_2H=1/TOTAL=6.0h,ستهم,الضوء الشارد
mena-eg,AlSaeedah.eg,AlSaeedah.eg,REVIEW,92,0,41,37.0,37.0,0,41,61.0,39.0,0.0,eg,,EMPTY_DESC=41(100%),برنامج دليل رحلة مع القرآن,Sunbul's Adventures
mena-eg,AlSaeedah.eg@SD,السعيدة,REVIEW,92,0,41,37.0,37.0,0,25,100.0,0.0,100.0,eg,,EMPTY_DESC=25(61%),برنامج دليل رحلة مع القرآن,مغامرات سنبل / عودة سنبل
mena-eg,Aswan.ae,Aswan,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Bakous.Alexandaria.ae,Bakous Alexandaria,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,CBC Drama.sa,CBC Drama.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,CBC دراما,CBC دراما
mena-eg,CBC Extra News.sa,CBC Extra News.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,CBC إكسترا نيوز,CBC إكسترا نيوز
mena-eg,CBC Sofra.sa,CBC Sofra.sa,REVIEW,76,0,46,46.0,46.0,0,0,100.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%; FOREIGN_FEED_ID=SA_EXPECTED=EG,CBC سفرة,CBC سفرة
mena-eg,CBC.eg@SD,سي بي سي,REVIEW,84,0,28,35.0,42.0,1,11,100.0,0.0,100.0,eg,,EMPTY_DESC=11(39%); GAPS_GT_2H=1/TOTAL=7.0h,فيلم عربي,الستات ميعرفوش يكدبوا
mena-eg,CBC.sa,CBC.sa,REVIEW,84,0,40,48.0,48.0,0,40,40.0,60.0,0.0,sa,,EMPTY_DESC=40(100%); FOREIGN_FEED_ID=SA_EXPECTED=EG,فيلم عربي,برنامج نور الدين والدنيا
mena-eg,CBCDrama.eg@SD,سي بي سي دراما,REVIEW,84,0,35,35.0,41.0,1,0,100.0,0.0,100.0,eg,,LOW_TITLE_DIVERSITY=20%; GAPS_GT_2H=1/TOTAL=6.0h,وتر حساس ج2,صيد العقارب
mena-eg,Cima.eg,Cima.eg,REVIEW,92,0,24,48.0,48.0,0,24,0.0,100.0,0.0,eg,,EMPTY_DESC=24(100%),'Iina rabak labialmirsad,Nour El Eyoun
mena-eg,Cima.eg@SD,سيما,REVIEW,92,0,18,36.0,42.0,1,0,100.0,0.0,100.0,eg,,GAPS_GT_2H=1/TOTAL=6.0h,نور العيون,العسكري شبراوي
mena-eg,DMC DRAMA.eg,DMC DRAMA.eg,REVIEW,84,0,44,48.0,48.0,0,44,4.5,95.5,0.0,eg,,EMPTY_DESC=44(100%); LOW_TITLE_DIVERSITY=18%,Safer Al-Ahlam,Hikayat Gurub Al Mamiz
mena-eg,DMC.eg@SD,DMC HD,PASS,100,1,33,42.0,42.0,0,0,100.0,45.5,100.0,eg,,,DMC HD,6 ستات
mena-eg,DMCDrama.eg@SD,دي إم سي دراما,REVIEW,84,0,40,44.0,44.0,0,1,100.0,0.0,100.0,eg,,EMPTY_DESC=1(2%); LOW_TITLE_DIVERSITY=20%,سفر الأحلام,حكايات جروب الماميز
mena-eg,Egyptian TV.eg,Egyptian TV.eg,REVIEW,92,0,35,36.0,36.0,0,35,51.4,48.6,0.0,eg,,EMPTY_DESC=35(100%); DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Nelly W Sherihan,Lann Aeish fi Gilbab Aby
mena-eg,El.Mehwar.HD.ae,El Mehwar HD,REVIEW,84,0,46,50.0,50.0,0,46,0.0,100.0,0.0,ae,,EMPTY_DESC=46(100%); FOREIGN_FEED_ID=AE_EXPECTED=EG,New Evening,Morals Of Life
mena-eg,El.Moled.ae,El Moled,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,ElMehwarChannel.eg@SD,المحور,REVIEW,92,0,10,13.0,13.0,0,5,100.0,0.0,100.0,eg,,EMPTY_DESC=5(50%); DUPLICATE_TIMELINE_GROUP=2,حكايات بنات ج2,فيلم
mena-eg,EN:.Masrah.Masr.Channel.sa,EN: Masrah Masr Channel,REVIEW,68,0,38,49.95,49.98,0,25,0.0,100.0,100.0,sa,,EMPTY_DESC=25(66%); REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=3%; FOREIGN_FEED_ID=SA_EXPECTED=EG,Masrah Masr,Masrah Masr
mena-eg,ERTU1.eg@SD,قناة مصر الأولى,REVIEW,92,0,35,36.0,36.0,0,17,100.0,0.0,100.0,eg,,EMPTY_DESC=17(49%),نيللي وشريهان,لن أعيش في جلباب أبي
mena-eg,Extra.live.ae,Extra live,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Extra.News.HD.ae,Extra News HD,REVIEW,76,0,66,49.0,49.0,0,66,0.0,100.0,0.0,ae,,EMPTY_DESC=66(100%); LOW_TITLE_DIVERSITY=18%; FOREIGN_FEED_ID=AE_EXPECTED=EG,News Coverage,The Press
mena-eg,Huda.TV.ae,Huda TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Koogi.TV.ae,Koogi TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Madrasetna.1.ae,Madrasetna 1,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Madrasetna.2.ae,Madrasetna 2,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Madrasetna.3.ae,Madrasetna 3,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,MasperoZaman.eg@SD,ماسبيرو زمان,REVIEW,84,0,46,35.0,41.25,1,15,100.0,0.0,100.0,eg,,EMPTY_DESC=15(33%); GAPS_GT_2H=1/TOTAL=6.2h,لا إله إلا الله ج3,خماسيات نجيب محفوظ
mena-eg,Matrouh.ae,Matrouh,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Mazzika.ae,Mazzika,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Mehwar.eg,Mehwar.eg,REVIEW,92,0,10,13.0,13.0,0,10,50.0,50.0,0.0,eg,,EMPTY_DESC=10(100%),Hekayat Banat 2,فيلم
mena-eg,Mekameleen.ae,Mekameleen,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Misr.Al.Zeraeey.ae,Misr Al Zeraeey,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Misr.AlBalad.ae,Misr AlBalad,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Misr.Quran.Kareem.ae,Misr Quran Kareem,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,MixBelAraby.eg@SD,ميكس بالعربي,REVIEW,84,0,34,35.0,41.0,1,4,100.0,67.6,100.0,eg,,EMPTY_DESC=4(12%); GAPS_GT_2H=1/TOTAL=6.0h,A Miracle 2,برنامج في رحاب الكتاب والسنة
mena-eg,Nile Drama.eg,Nile Drama.eg,REVIEW,84,0,57,48.75,48.75,0,57,0.0,100.0,0.0,eg,,EMPTY_DESC=57(100%); LOW_TITLE_DIVERSITY=16%; DUPLICATE_TIMELINE_GROUP=2,Raafat Al Hajan,Flash
mena-eg,Nile Life.eg,Nile Life.eg,REVIEW,92,0,37,38.0,38.0,0,37,62.2,37.8,0.0,eg,,EMPTY_DESC=37(100%),Naharuk Saeid,برنامج سبوت لايت
mena-eg,Nile.Cinema.ae,Nile Cinema,REVIEW,84,0,27,50.0,50.0,0,27,0.0,100.0,0.0,ae,,EMPTY_DESC=27(100%); FOREIGN_FEED_ID=AE_EXPECTED=EG,Devil's Path,Master Seen
mena-eg,Nile.Comedy.ae,Nile Comedy,REVIEW,76,0,57,48.75,48.75,0,57,0.0,100.0,0.0,ae,,EMPTY_DESC=57(100%); LOW_TITLE_DIVERSITY=16%; FOREIGN_FEED_ID=AE_EXPECTED=EG; DUPLICATE_TIMELINE_GROUP=2,Raafat Al Hajan,Flash
mena-eg,Nile.Culture.ae,Nile Culture,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Nile.Family.ae,Nile Family,REVIEW,76,0,49,49.0,49.0,0,49,0.0,100.0,0.0,ae,,EMPTY_DESC=49(100%); LOW_TITLE_DIVERSITY=14%; FOREIGN_FEED_ID=AE_EXPECTED=EG,Seven Girls,Seven Girls
mena-eg,Nile.News.ae,Nile News,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Nile.Sport.ae,Nile Sport,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Nile.TV.ae,Nile TV,REVIEW,76,0,92,49.0,49.0,0,92,0.0,100.0,0.0,ae,,EMPTY_DESC=92(100%); LOW_TITLE_DIVERSITY=17%; FOREIGN_FEED_ID=AE_EXPECTED=EG; DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Business News,Nexus
mena-eg,NileDrama.eg@SD,نايل دراما,PASS,100,1,11,11.0,11.0,0,0,100.0,0.0,100.0,eg,,,حلم الجنوبي,حلم الجنوبي
mena-eg,NileLife.eg@SD,نايل لايف,REVIEW,92,0,13,11.5,11.5,0,8,100.0,0.0,100.0,eg,,EMPTY_DESC=8(62%),برنامج أكلة لذيذة,إيه الأخبار؟
mena-eg,North.Sinai.ae,North Sinai,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,ON Drama.eg,ON Drama.eg,REVIEW,84,0,48,48.0,48.0,0,48,0.0,100.0,0.0,eg,,EMPTY_DESC=48(100%); LOW_TITLE_DIVERSITY=15%,Teer Beena Ya Alby,Al-Kabir Awy 7
mena-eg,ON E.eg,ON E.eg,REVIEW,92,0,40,48.0,48.0,0,40,55.0,50.0,0.0,eg,,EMPTY_DESC=40(100%),Ab Wa Laken,برنامج الحصن
mena-eg,On.Time.Sports.HD.ae,On Time Sports HD,REVIEW,68,0,34,42.5,43.0,0,34,0.0,100.0,0.0,ae,,EMPTY_DESC=34(100%); PLACEHOLDER=1; GENERIC_GUIDE=3%; FOREIGN_FEED_ID=AE_EXPECTED=EG; DUPLICATE_TIMELINE_GROUP=7,ON Time Stadium,Sport TV Magazine
mena-eg,OnDrama.eg@SD,أون دراما,REVIEW,84,0,35,35.0,41.0,1,0,100.0,0.0,100.0,eg,,LOW_TITLE_DIVERSITY=20%; GAPS_GT_2H=1/TOTAL=6.0h,أب ولكن,ورا كل باب
mena-eg,OnE.eg@SD,أون إي,REVIEW,84,0,28,35.5,41.0,1,15,100.0,3.6,100.0,eg,,EMPTY_DESC=15(54%); GAPS_GT_2H=1/TOTAL=5.5h,برنامج أحلى أكلة,فيلم عربي
mena-eg,Sada El Balad 2.eg,Sada El Balad 2.eg,REVIEW,92,0,38,49.0,49.0,0,38,94.7,10.5,0.0,eg,,EMPTY_DESC=38(100%),برنامج على مسؤليتي,Sabah Albalad
mena-eg,Sada El Balad Drama.eg,Sada El Balad Drama.eg,REVIEW,84,0,49,49.0,49.0,0,49,0.0,100.0,0.0,eg,,EMPTY_DESC=49(100%); LOW_TITLE_DIVERSITY=14%,The Coachman,Girls' Indulgence
mena-eg,Sada El Balad.eg,Sada El Balad.eg,REVIEW,92,0,40,48.0,48.0,0,40,65.0,35.0,0.0,eg,,EMPTY_DESC=40(100%),برنامج على مسؤليتي,برنامج الماتش
mena-eg,SadaElbalad.eg@SD,صدى البلد,REVIEW,84,0,29,35.0,41.0,1,17,100.0,0.0,100.0,eg,,EMPTY_DESC=17(59%); GAPS_GT_2H=1/TOTAL=6.0h,دلع بنات,أحلى أيام
mena-eg,SadaElbalad2.eg@SD,صدى البلد 2,REVIEW,92,0,34,45.0,45.0,0,32,100.0,5.9,100.0,eg,,EMPTY_DESC=32(94%),برنامج على مسؤليتي,صباح البلد
mena-eg,SadaElbaladDrama.eg@SD,صدى البلد دراما,PASS,100,1,11,11.0,11.0,0,0,100.0,0.0,100.0,eg,,,وجوه,دنيا تانية
mena-eg,South.Sinai.ae,South Sinai,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,TeN.eg@SD,تن,REVIEW,84,0,33,35.0,41.0,1,23,100.0,0.0,100.0,eg,,EMPTY_DESC=23(70%); GAPS_GT_2H=1/TOTAL=6.0h,برنامج صحتين,برنامج بيت دعاء
mena-eg,The.Kingdom.Sat.ae,The Kingdom Sat,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Watan.TV.ae,Watan TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Zamalek.TV.ae,Zamalek TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-eg,Zee.Alwan.Egypt.ae,Zee Alwan Egypt,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=EG,,
mena-sa,AbdulmajeedAbdullah.sa@SD,عبدالمجيد عبدالله,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,Aflam.sa@SD,أفلام,REVIEW,92,0,6,6.43,6.43,0,1,100.0,50.0,100.0,sa,,EMPTY_DESC=1(17%),جاءنا البيان التالي,ولد وبنت
mena-sa,Al Resalah.sa,Al Resalah.sa,PASS,100,1,116,45.83,45.83,0,0,100.0,0.0,100.0,sa,,,همسات,قدوة
mena-sa,Al.Majd.ae,Al Majd,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,Al.Majd.Holy.Quran.ae,Al Majd Holy Quran,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,Al.Sahraa.TV.ae,Al Sahraa TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,AlEkhbariya.sa@SD,الإخبارية,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,AlQuranAlKareemTV.sa@SD,Al Quran Al Kareem TV HD,REVIEW,76,0,16,17.0,17.0,0,16,100.0,100.0,0.0,sa,,EMPTY_DESC=16(100%); REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=6%,القرآن الكريم HD,القرآن الكريم HD
mena-sa,AlResalah.sa@SD,الرساله,REVIEW,92,0,99,38.5,38.5,0,1,100.0,0.0,100.0,sa,,EMPTY_DESC=1(1%),يستفتونك,الأرقام في القرآن
mena-sa,AlSaudiya.sa@SD,السعودية,REVIEW,92,0,50,37.83,37.83,0,22,100.0,0.0,100.0,sa,,EMPTY_DESC=22(44%),صباح السعودية,برنامج ابتكارات المملكة
mena-sa,AlSaudiyaAlaan.sa@SD,السعودية الآن,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,AlSunnahAlNabawiyahTV.sa@SD,السنة النبوية,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,AsharqDiscovery.sa@SD,الشرق ديسكفري,REVIEW,84,0,98,41.42,41.42,0,51,100.0,1.0,100.0,sa,,EMPTY_DESC=51(52%); PLACEHOLDER=49,جدول البرامج غير متاح,عالم الابتكارات
mena-sa,AsharqDocumentary.sa@SD,Asharq Documentary,REVIEW,84,0,13,52.0,52.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=8%,الشرق الوثائقية,الشرق الوثائقية
mena-sa,AsharqNews.sa@SD,الشرق,PASS,100,1,38,29.0,29.0,0,0,100.0,0.0,100.0,sa,,,التجارة الآسيوية,حكايا وناس
mena-sa,BabAlHara.sa@SD,قناة باب الحارة,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,BigTimePlus.sa@SD,Big Time Plus,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,Bin.Othaimeen.ae,Bin Othaimeen,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,Fairuz.sa@HD,فيروز,REVIEW,84,0,640,40.6,40.6,0,640,100.0,0.0,0.0,sa,,EMPTY_DESC=640(100%); LOW_TITLE_DIVERSITY=5%,عودك رنان,خطة قدمكم
mena-sa,GoalZone.sa,Goal Zone,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,IqraaArabic.sa,إقرأ,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,KSA Now.sa,KSA Now.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,السعودية الآن,السعودية الآن
mena-sa,KSA.sports.2.HD.ae,KSA sports 2 HD,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,KSA.Sports.3.HD.ae,KSA Sports 3 HD,REVIEW,68,0,34,42.5,43.0,0,34,0.0,100.0,0.0,ae,,EMPTY_DESC=34(100%); PLACEHOLDER=1; GENERIC_GUIDE=3%; FOREIGN_FEED_ID=AE_EXPECTED=SA; DUPLICATE_TIMELINE_GROUP=7,ON Time Stadium,Sport TV Magazine
mena-sa,KSASports1.sa@SD,KSA Sports 1 HD,REVIEW,84,0,84,42.42,42.42,0,5,100.0,6.0,100.0,sa,,EMPTY_DESC=5(6%); LOW_TITLE_DIVERSITY=12%,باسكتبول,اف دي ال
mena-sa,LBC.sa,LBC.sa,PASS,100,1,40,46.0,46.0,0,0,90.0,10.0,100.0,sa,,,أثينا:الحلقة 13,العهد:الحلقة 1
mena-sa,LBC.sa@SD,إل بي سي,REVIEW,92,0,35,40.0,40.0,0,2,100.0,0.0,100.0,sa,,EMPTY_DESC=2(6%),أثينا,العهد
mena-sa,MajidAlMohandis.sa@SD,ماجد المهندس,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,Maraya.sa@HD,قناة مرايا,REVIEW,92,0,5,4.2,4.2,0,0,100.0,0.0,100.0,sa,,SPARSE_COVERAGE=4.2h,عشنا وشفنا الحلقة 13,حكايا المرايا الحلقة 28
mena-sa,Masah.sa@SD,ماسة,REVIEW,92,0,51,44.0,44.0,0,47,100.0,0.0,100.0,sa,,EMPTY_DESC=47(92%),برنامج,برنامج
mena-sa,MohammedAbdo.sa@SD,محمد عبده,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,MoviesAction.sa@SD,Movies Action,PASS,100,1,23,42.33,42.33,0,0,100.0,91.3,100.0,sa,,,The Courier,12 Strong
mena-sa,MoviesThriller.sa@SD,Movies Thriller,PASS,100,1,15,29.58,29.58,0,0,100.0,100.0,100.0,sa,,,Ben Is Back,Cloud Atlas
mena-sa,Oyoun.Al.Watan.TV.ae,Oyoun Al Watan TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,RabehSaqer.sa@HD,رابح صقر,REVIEW,84,0,415,40.55,40.55,0,415,100.0,0.0,0.0,sa,,EMPTY_DESC=415(100%); LOW_TITLE_DIVERSITY=17%,يستاهل الطيب,أزعل عليك
mena-sa,RashidAlMajed.sa@SD,راشد الماجد,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,Saudi 1.sa,Saudi 1.sa,PASS,100,1,66,45.17,45.17,0,0,100.0,0.0,100.0,sa,,,صباح السعودية,الكاش في الطريق
mena-sa,Saudi Quran.sa,Saudi Quran.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,القرآن الكريم,القرآن الكريم
mena-sa,Saudi Sports 1.sa,Saudi Sports 1.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=96%; LOW_TITLE_DIVERSITY=4%,السعودية الرياضية 1,السعودية الرياضية 1
mena-sa,Saudi Sports 2.sa,Saudi Sports 2.sa,REVIEW,84,0,46,46.0,46.0,0,0,0.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,Saudi Sports 2,Saudi Sports 2
mena-sa,Saudi Sports 3.sa,Saudi Sports 3.sa,REVIEW,84,0,46,46.0,46.0,0,0,0.0,100.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,Saudi Sports 3,Saudi Sports 3
mena-sa,Saudi Sunnah.sa,Saudi Sunnah.sa,REVIEW,84,0,46,46.0,46.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,أحاديث نبوية شريفة,أحاديث نبوية شريفة
mena-sa,Saudi.Al.Ekhbariya.HD.ae,Saudi Al Ekhbariya HD,REVIEW,76,0,105,48.58,48.58,0,105,0.0,100.0,0.0,ae,,EMPTY_DESC=105(100%); LOW_TITLE_DIVERSITY=16%; FOREIGN_FEED_ID=AE_EXPECTED=SA,Today's Show,The Analyst
mena-sa,Saudi.HD.ae,Saudi HD,REVIEW,84,0,63,49.0,49.0,0,63,0.0,100.0,0.0,ae,,EMPTY_DESC=63(100%); FOREIGN_FEED_ID=AE_EXPECTED=SA,Saudi Street,Our Country
mena-sa,Saudi.Quran.TV.HD.ae,Saudi Quran TV HD,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,Saudi.Sunna.TV.HD.ae,Saudi Sunna TV HD,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,Saudi.Thikrayat.ae,Saudi Thikrayat,REVIEW,84,0,69,49.5,49.5,0,69,0.0,100.0,0.0,ae,,EMPTY_DESC=69(100%); FOREIGN_FEED_ID=AE_EXPECTED=SA,Salvation,Remi The Homeless Girl
mena-sa,Saudia.Alaan.TV.ae,Saudia Alaan TV,NO_EPG,57,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,FOREIGN_FEED_ID=AE_EXPECTED=SA,,
mena-sa,SaudiThaqafiyaTV.sa@SD,الثقافية,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,Saudiya TV.eg,Saudiya TV.eg,REVIEW,84,0,50,37.83,37.83,0,50,44.0,56.0,0.0,eg,,EMPTY_DESC=50(100%); FOREIGN_FEED_ID=EG_EXPECTED=SA,Sabah Al Saudia,برنامج ابتكارات المملكة
mena-sa,SBC.sa@SD,SBC,PASS,100,1,50,46.0,46.0,0,0,100.0,0.0,100.0,sa,,,مطبخ ضحى,رمادي
mena-sa,Tarab.sa@SD,طرب,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
mena-sa,ThikrayatTV.sa@SD,ذكريات,REVIEW,92,0,53,44.0,44.0,0,14,100.0,0.0,100.0,sa,,EMPTY_DESC=14(26%),أبناء الغد ج3,برنامج أديب من بلادي
